date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-16  02:07,1338972313677598720,"RT @BarcaUniversal: David Silva and Mikel Oyarzabal are set to miss the game against Barcelona tommorrow.

— Sport https://t.co/PK056RdylM",2020-12-15 22:20:51,,,,"Bibiani, Ghana"
2020-12-16  02:07,1338972309214912512,@SleezusChrist__ @Sandman_IE @lebnanyx @jakepaul @dillondanis nah he wrestling and he sucked. wrestling is a tough… https://t.co/0NZoJvnyKR,2020-12-15 22:20:50,,,,
2020-12-16  02:07,1338972304198529024,"RT @Sport_England: As more of the country moves into Tier 3 restrictions from tomorrow, a reminder of what that means for sport and physica…",2020-12-15 22:20:48,,,,
2020-12-16  02:07,1338972304190091267,"What on Earth, @ritter_sport ?! https://t.co/T4ImMrLAhz",2020-12-15 22:20:48,,,,Around DFW (usually)
2020-12-16  02:07,1338972303116398596,'We didn't have a zip about us' – Lampard admits Chelsea struggled with fatigue in Wolves defeat… https://t.co/6lC2aszLWE,2020-12-15 22:20:48,,,,
2020-12-16  02:07,1338972301514117132,"RT @IndyFootball: Sam Johnstone’s late heroics ensure West Brom frustrate Manchester City

By @mjcritchley 

https://t.co/hYat9UsbcI #MCIWBA",2020-12-15 22:20:48,,,,6 Miles away from Lichfield
2020-12-16  02:07,1338972299958099970,"RT @FitnessInstall: SOLE Fitness Elliptical Trainers assembled in Olney, MD
call (202) 830-0072
#sole #elliptical #cardio #fitness #workout…",2020-12-15 22:20:47,,,,Earth
2020-12-16  02:07,1338972295172337666,In pictures: Scots darts star Peter Wright opens World Championship defence dressed as The Grinch https://t.co/kPLIag1Lhw,2020-12-15 22:20:46,,,,Glasgow
2020-12-16  02:07,1338972294866214918,"RT @RichMennear: Full Lee Johnson quotes on the Covid situation, hits out at the EFL over lack of clarity. Saturday game now in doubt,  say…",2020-12-15 22:20:46,,,,Stadium of Light
2020-12-16  02:07,1338972289136779266,Sport Workout Clothes for Women #bikini #beach https://t.co/vhrExaDYU5 https://t.co/3diwmqA6mQ,2020-12-15 22:20:45,,,,36a channon st.
2020-12-16  02:07,1338972283193397250,What’s this news about Albion that’s embargoed until 10.30.  Aka talk sport.,2020-12-15 22:20:43,,,,United Kingdom
2020-12-16  02:07,1338972272862892033,"“I’m not surprised about Tottenham’s development,” Klopp said. “The style of play, I see a lot of similarities with… https://t.co/Hj42H8K8LK",2020-12-15 22:20:41,,,,
2020-12-16  02:07,1338972269343891458,NFL star Lamar Jackson denies pooping as he leaves field in Ravens game https://t.co/488Q1j6nkk,2020-12-15 22:20:40,,,,Dublin
2020-12-16  02:07,1338972268576329730,Golf legend Jack Nicklaus' granddaughter Christie marries a Mr Todger Strunk https://t.co/wLfqup6Ns8,2020-12-15 22:20:40,,,,London
2020-12-16  02:07,1338972264927166466,RT @smh: Exclusive: The arrest of a high-profile former table tennis player in Australia today has thrown light on a murky new betting mark…,2020-12-15 22:20:39,,,,"Newcastle, New South Wales"
2020-12-16  02:07,1338972245994188800,"Best wishes to a legend..

Frank Williams in stable condition after being admitted to hospital https://t.co/oA92neFAWt",2020-12-15 22:20:35,,,,"Toronto, ON"
2020-12-16  02:07,1338972234170458120,RT @Sport24news: Goalkeeper Itumeleng Khune made an almost identical blunder in consecutive weeks as 10-man @KaizerChiefs suffered a defeat…,2020-12-15 22:20:32,,,,Witbank
2020-12-16  02:07,1338972229347012613,"RT @dartsclass: Me: Darts should absolutely be taken seriously as a professional sport

Darts: Our World Champion... https://t.co/9v7CUiS3OM",2020-12-15 22:20:31,,,,"Waddington, England"
2020-12-16  02:07,1338972218429206532,RT @SamAlle05626273: A few cyclocross images from earlier in the year. #cyclocross #cyclingphotography #sport #cyclinglife #cycling https:/…,2020-12-15 22:20:28,,,,Earth
2020-12-16  02:07,1338972209428180997,"Usually I'd quite like to see absolute weapons like this get ruined, but not at the expense of making a mockery of… https://t.co/wNjOEM6YL7",2020-12-15 22:20:26,,,,United Kingdom
2020-12-16  02:07,1338972200980901890,"https://t.co/lJmCUbeIMd
Asenlv added a bet 'Sport Recife U20 - Confianca SE U20' with odds and prediction 2.26 for Under, stake - 10/10",2020-12-15 22:20:24,,,,
2020-12-16  02:07,1338972200863367170,"@LLinWood @realDonaldTrump @BrianKempGA @GaSecofState The word ""good"" can in NO WAY be used to describe LOSER TRUMP… https://t.co/2vZ8vcvG6t",2020-12-15 22:20:24,,,,
2020-12-16  02:07,1338972188725174274,@thfc_Sonaldo @PaddyTheBaddy @denchie20 Are you mad bro? It’s an embarrassment to the sport of boxing if mcgregor f… https://t.co/b1HLJ3KubM,2020-12-15 22:20:21,,,,
2020-12-16  02:07,1338972182211334152,And this shows how bad the situation of the sport is nowdays. https://t.co/uf91Or4WE3,2020-12-15 22:20:19,,,,México
2020-12-16  02:07,1338972153165697024,@thetrashsonfire The #1 joy of sport climbing,2020-12-15 22:20:12,,,,
2020-12-16  02:07,1338972151286796289,"@sethpurcell5 It was the first sport to come back in the world, quality play and athleticism and my daughter loves it!",2020-12-15 22:20:12,,,,"Paragould, AR"
2020-12-16  02:07,1338972151194521602,"RT @CoachChuckB: Terrell Jackson @Jackson6Terrell 
- 2021 Slot/CB; 5'10 170lbs
- 2 year Starter for #6 team in 7A
- Multi-sport letterman
-…",2020-12-15 22:20:12,,,,"Gainesville, FL"
2020-12-16  02:07,1338972117447049217,@SwiftHitter @SheaMizer @KAnntleemeaux @FlyerTom23 Lived in red states my whole life. &amp; no I do not expect bookies… https://t.co/asA7GxBLj4,2020-12-15 22:20:04,,,,CA
2020-12-16  02:07,1338972116436267009,"RT @HawthornFC: Two days in, and this man is already doing fantastic things for our sport. 🇨🇳💛

#Always https://t.co/IV0I1PrKhY",2020-12-15 22:20:04,,,,
2020-12-16  02:07,1338972110664953856,"RT @babuyagu: Two best individual seasons I have seen in the Premier League are Suarez 13/14 and Salah 17/18.

If either of these are left…",2020-12-15 22:20:02,,,,"Pietermaritzburg, South Africa"
2020-12-16  02:07,1338972110559965185,https://t.co/rkSfKhBoG7 Executive Collection Men Sport #jacket Size 38R #w https://t.co/4ck6DZ8XuX,2020-12-15 22:20:02,,,,United States
2020-12-16  02:07,1338972109012393988,"Intresting article about three ex @NorwichCityFC players making their mark at @Official_HUFC
https://t.co/jnRZIok7r2",2020-12-15 22:20:02,,,,
2020-12-16  02:07,1338972108978794496,"RT @Theshirtguykay_: everybody dey chop sport bet . i never chop anything , be like no be my way .   i quit 🥺",2020-12-15 22:20:02,,,,the 900211
2020-12-16  02:07,1338972100418158593,"""They had such a nightmare with losing Harry Kane, Steven Bergwijn, Moussa Sissoko, Hugo Lloris and others last sea… https://t.co/xg1EgqU0Vv",2020-12-15 22:20:00,,,,Liverpool
2020-12-16  02:07,1338972100292317185,Manchester City were very poor tonight https://t.co/slFvSf24SZ,2020-12-15 22:20:00,,,,"Manchester, UK"
2020-12-16  02:07,1338972100166467584,"Who impressed you for #SAFC 
https://t.co/AQxYd1nhbJ",2020-12-15 22:20:00,,,,Newcastle upon Tyne
2020-12-16  02:07,1338972100107898880,"""This was an eighth win in 12 games since the Frenchman took over in late October, an astonishing run of form that… https://t.co/GU0liw0gYr",2020-12-15 22:20:00,,,,Yorkshire
2020-12-16  02:07,1338972100099330049,"""I hope we have a little bit of everything."" #LCFC https://t.co/qw3tLtJvdl",2020-12-15 22:20:00,,,,Leicester
2020-12-16  02:07,1338972094814691328,"RT @Theshirtguykay_: everybody dey chop sport bet . i never chop anything , be like no be my way .   i quit 🥺",2020-12-15 22:19:58,,,,"Lagos, Nigeria"
2020-12-16  02:07,1338972091245326337,Sufi whirling is rhythmic Uprock is a sport Dance  is blonde and so on,2020-12-15 22:19:58,,,,
2020-12-16  02:07,1338972086065303555,"RT @Pitt_FB: 20 years ago today, @LarryFitzgerald committed to Pitt and launched his incredible career in football.

Tomorrow, we sign Clas…",2020-12-15 22:19:56,,,,In your head rent free
2020-12-16  02:07,1338972063999078411,"@26Greatcall McGinnis is a beast. Anyone doing ANY sport solo on radio, especially basketball, deserves immense praise",2020-12-15 22:19:51,,,,"39.852740000, -74.979803000"
2020-12-16  02:07,1338972055757271042,"RT @FollowTheLita: Sleek, sexy and functional. My high-performance sport sunglasses not only look the part, I also get high quality sound t…",2020-12-15 22:19:49,,,,"Atlanta, GA"
2020-12-16  02:07,1338972031124197376,"RT @LivEchoLFC: The selection from @primevideosport has caused quite a reaction 

https://t.co/sxHTtMxY3k",2020-12-15 22:19:43,,,,EGYPT
2020-12-16  02:07,1338972013898199041,America’s Cup 2021: Live updates of the World Series and Christmas Cup p https://t.co/YMOEjcW6nW #vela #regata#  https://t.co/bfTxnF09Ol,2020-12-15 22:19:39,,,,
2020-12-16  02:07,1338972013487136773,"RT @RichMennear: Full Lee Johnson quotes on the Covid situation, hits out at the EFL over lack of clarity. Saturday game now in doubt,  say…",2020-12-15 22:19:39,,,,"Romford, London"
2020-12-16  02:07,1338972008584007680,"@justwait4it @JayElTheGod Pity Era😂 

everything in battle rap is subjective...that is the problem of the sport",2020-12-15 22:19:38,,,,
2020-12-16  02:07,1338972008135208967,@Lightning_JL @liamc9918 @LiamBeefySmith @MTKGlobal Its making a joke of the sport you got young lads turning pro w… https://t.co/iFmFEAED9V,2020-12-15 22:19:38,,,,England 
2020-12-16  02:07,1338972006717534209,@LetsFishSmarter which sport?,2020-12-15 22:19:37,,,,"Saint John, Canada"
2020-12-16  02:07,1338972001474646016,Bein sport giving out the review of the game great defensive display and deserving of the point and city have to be… https://t.co/TiFyXdC5SE,2020-12-15 22:19:36,,,,Stourbridge - United Kingdom
2020-12-16  02:07,1338971996823097347,"@BTCC This little loon called Hayden, who only ever listens out for or looks for @ASuttonRacing  since I made this… https://t.co/jjAaj5JQg9",2020-12-15 22:19:35,,,,"on the highway to hell, slowly"
2020-12-16  02:07,1338971966057930753,These boys have some grit to ‘em that’s for sure. Love small town multi sport athletes #notdoneyet #credit… https://t.co/6XW2LfCEOb,2020-12-15 22:19:28,,,,"Eaton, CO"
2020-12-16  02:07,1338971956583018496,"Sad read, Health should always come before anything

https://t.co/YCsy7KvtW5

#JanVerthongen #thfc #mentalhealth #demantia",2020-12-15 22:19:26,,,,"Aarhus, Danmark"
2020-12-16  02:07,1338971954175488007,"RT @FootballJOE: Is it too late to ask for this for Christmas? 😍 

https://t.co/stNvn3es5J",2020-12-15 22:19:25,,,,"Accra, Ghana"
2020-12-16  02:07,1338971948676734978,"Here's everything #SAFC boss Lee Johnson said on the Covid-19 situation, EFL's lack of clarity and tonight's draw… https://t.co/uB7r3elJ9P",2020-12-15 22:19:24,,,,Northumberland
2020-12-16  02:07,1338971947330367490,"RT @YEPSportsdesk: HAVE YOUR SAY

Here is your chance to vote for the youngster who has made the biggest impact for @leedsrhinos during the…",2020-12-15 22:19:23,,,,Leeds/York
2020-12-16  02:07,1338971933254299649,@KidFury’s sport shorts is the greatest lol,2020-12-15 22:19:20,,,,📍Asgard
2020-12-16  02:07,1338971932369293312,"RT @TerrinWaack: 🏁 Brad @Keselowski Racing closed its doors in 2017, but its former @NASCAR_Trucks drivers keep the team's legacy alive as…",2020-12-15 22:19:20,,,,North Carolina
2020-12-16  02:07,1338971931077435393,"Here's everything #SAFC boss Lee Johnson said on the Covid-19 situation, EFL's lack of clarity and tonight's draw… https://t.co/clItBynycH",2020-12-15 22:19:19,,,,Sunderland
2020-12-16  02:07,1338971914367275010,@frankbrunoboxer @MikeTyson @WBCBoxing @SunBoxing @MatchroomBoxing @FrankBrunoFound @BVintageBoxing… https://t.co/z7e2EVnLxi,2020-12-15 22:19:15,,,,"Scotland, United Kingdom"
2020-12-16  02:07,1338971909413801987,"RT @pn_neil_allen: Frustrating, but breaking into the top two feels like a landmark. My take on tonight's goalless draw with Fleetwood. #Po…",2020-12-15 22:19:14,,,,"Portsmouth, UK"
2020-12-16  02:07,1338971888551333896,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-15 22:19:09,,,,"Москва, Россия"
2020-12-16  02:07,1338971882796662784,True love is buying tickets to a sport you have no interest in just to see your two fave gals 💛 @millylala and @MCG 🖤,2020-12-15 22:19:08,,,,Wurundjeri Country
2020-12-16  02:07,1338971870696099840,oversharing on twitter is an extreme sport,2020-12-15 22:19:05,,,,MAN ON THE MOON 
2020-12-16  02:07,1338971869194674184,Yu really a head Huncho if u can suck dick with no hands and eat pussy like it’s a sport ...yea that’s me 😬🤷🏼‍♀️🙊🤣,2020-12-15 22:19:05,,,,
2020-12-16  02:07,1338971868934631427,"REACTION

""The performance, the style of play, gives me hope.""

FC Halifax Town boss Pete Wild said he was proud of… https://t.co/x1B53g7mPm",2020-12-15 22:19:05,,,,"Halifax, West Yorkshire, UK"
2020-12-16  02:07,1338971863633047552,"Tyrie Cleveland Cleared going forward

More: https://t.co/jOiH6QPNxg

#DFS #NFL #News #DEN",2020-12-15 22:19:03,,,,"California, USA"
2020-12-16  02:07,1338971862823526400,"Austin Ekeler Upgrades to limited

More: https://t.co/oSz6NyXJhI

#DFS #NFL #News #LAC",2020-12-15 22:19:03,,,,"California, USA"
2020-12-16  02:07,1338971861301006338,"Hunter Henry Limited on Tuesday's report

More: https://t.co/OzlI1EbJPj

#DFS #NFL #News #LAC",2020-12-15 22:19:03,,,,"California, USA"
2020-12-16  02:07,1338971857622605825,"Troymaine Pope Clear of neck injury

More: https://t.co/TUWs43FRMN

#DFS #NFL #News #LAC",2020-12-15 22:19:02,,,,"California, USA"
2020-12-16  02:07,1338971856762703880,"Bradley Pinion Shifts to COVID-19 list

More: https://t.co/XzaeGj547w

#DFS #NFL #News #TB",2020-12-15 22:19:02,,,,"California, USA"
2020-12-16  02:07,1338971853835132932,"REACTION

""The performance, the style of play, gives me hope.""

FC Halifax Town boss Pete Wild said he was proud of… https://t.co/b31FcdhNig",2020-12-15 22:19:01,,,,"ÜT: 53.704033,-1.866485"
2020-12-16  02:07,1338971851318579202,Gran Sport eXperimental Racing,2020-12-15 22:19:00,,,,"Atlanta, Georgia"
2020-12-16  02:07,1338971843311628288,@GTA_INTEL  is there anyway to get out of bad sport online. Online there are people that always go after players fo… https://t.co/nsZJJNDtCe,2020-12-15 22:18:58,,,,
2020-12-16  02:07,1338971838387466241,Manchester City 1-1 West Brom: Pep Guardiola's side held to frustrating draw https://t.co/1NKxYmSitb,2020-12-15 22:18:57,,,,"Price Town, Wales"
2020-12-16  02:07,1338971835254382594,@SasKeyAhh @officialdafc @StJohnstone 🙈🙈 hate this part of any sport,2020-12-15 22:18:57,,,,
2020-12-16  02:07,1338971833702502400,RT @SheikhU00484374: Shame word bht he chota hy pmc k lia pta ni hmare mulk me ho kia rha hy calculated marks se bhi km marks aye hn or ye…,2020-12-15 22:18:56,,,,
2020-12-16  02:07,1338971831689228293,@JoeymanCITY @JTE2409 @Amanda_Leoa @ufc @danawhite Yeah ano but that’s a totally different sport. Your just using c… https://t.co/2udwcmxWxS,2020-12-15 22:18:56,,,,WIgan
2020-12-16  02:07,1338971818250670080,"RT @JanieMcCAP: Stanford football @CoachDavidShaw considers Tara VanDerveer one of the best coaches ever, period - any sport, any level, ma…",2020-12-15 22:18:53,,,,"Milwaukee, WI"
2020-12-16  02:07,1338971817361420290,"REACTION

""The performance, the style of play, gives me hope.""

FC Halifax Town boss Pete Wild said he was proud of… https://t.co/9rzOWfUknC",2020-12-15 22:18:52,,,,
2020-12-16  02:07,1338971796176068613,#NFFC Championship roundup: Junior Stanislas lands Bournemouth on top (via The Guardian Sport) https://t.co/56WnM65MUm,2020-12-15 22:18:47,,,,"The City Ground, Nottingham"
2020-12-16  02:07,1338971795161047040,"RT @WeAreWST: What is your favourite @ronnieo147 memory?

John Higgins has known him longer than most!

The four-time world champion is bac…",2020-12-15 22:18:47,,,,
2020-12-16  02:07,1338971788412416001,"RT @ChronicleSAFC: #SAFC chief Lee Johnson hits out at EFL over sanction threat
https://t.co/SfkenzFQXM",2020-12-15 22:18:45,,,,Cymru | Wales 
2020-12-16  02:07,1338971785358962689,Shame word bht he chota hy pmc k lia pta ni hmare mulk me ho kia rha hy calculated marks se bhi km marks aye hn or… https://t.co/T5HzFoBJ4g,2020-12-15 22:18:45,,,,
2020-12-16  02:07,1338971780208340993,"Gary Rowett: ""I wouldn’t say a complete performance but a polished one - we limited a good Bristol City to virtuall… https://t.co/DC0w2ahC6W",2020-12-15 22:18:43,,,,Bristol/Cardiff/Bath
2020-12-16  02:07,1338971774483116034,I need a JustWatch app but for sport events,2020-12-15 22:18:42,,,,Medellin
2020-12-16  02:07,1338971754283364355,"RT @skysportnz: 🎄⭐ Who gets your vote for 2️⃣0️⃣2️⃣0️⃣ @SuperRugbyNZ Player of the Year?

Find out who wins at the 2020 NZ Rugby Awards | T…",2020-12-15 22:18:37,,,,"Wales, United Kingdom"
2020-12-16  02:07,1338971753436098560,Wolverhampton Wanderers 2-1 Chelsea: Pedro Neto scores late winner for Wolves https://t.co/j81UeyQUAU,2020-12-15 22:18:37,,,,"Price Town, Wales"
2020-12-16  02:07,1338971752391696386,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,2020-12-15 22:18:37,,,,LOVING ANNA HOURS ♡
